name,team,opponent,date,year,week,position,fpoints_ppr
Keenan Allen,LAC,WAS,2025-10-05,2025,5,WR,10.8
Keenan Allen,LAC,MIA,2025-10-12,2025,6,WR,6.7
Keenan Allen,LAC,IND,2025-10-19,2025,7,WR,31.9
Keenan Allen,LAC,MIN,2025-10-23,2025,8,WR,8.4
Keenan Allen,LAC,TEN,2025-11-02,2025,9,WR,6.1
Keenan Allen,LAC,PIT,2025-11-09,2025,10,WR,3.9
Keenan Allen,LAC,JAX,2025-11-16,2025,11,WR,9.3
Keenan Allen,LAC,LVR,2025-11-30,2025,13,WR,7.0
Romeo Doubs,GNB,DET,2025-09-07,2025,1,WR,8.8
Romeo Doubs,GNB,WAS,2025-09-11,2025,2,WR,11.8
Romeo Doubs,GNB,CLE,2025-09-21,2025,3,WR,4.5
Romeo Doubs,GNB,DAL,2025-09-28,2025,4,WR,29.8
Romeo Doubs,GNB,CIN,2025-10-12,2025,6,WR,10.5
Romeo Doubs,GNB,ARI,2025-10-19,2025,7,WR,13.2
Romeo Doubs,GNB,PIT,2025-10-26,2025,8,WR,9.4
Romeo Doubs,GNB,CAR,2025-11-02,2025,9,WR,16.1
Romeo Doubs,GNB,PHI,2025-11-10,2025,10,WR,1.5
Romeo Doubs,GNB,NYG,2025-11-16,2025,11,WR,9.3
Romeo Doubs,GNB,MIN,2025-11-23,2025,12,WR,4.3
Romeo Doubs,GNB,DET,2025-11-27,2025,13,WR,12.0
Marvin Harrison Jr.,ARI,NOR,2025-09-07,2025,1,WR,18.1
Marvin Harrison Jr.,ARI,CAR,2025-09-14,2025,2,WR,4.7
Marvin Harrison Jr.,ARI,SFO,2025-09-21,2025,3,WR,7.4
Marvin Harrison Jr.,ARI,SEA,2025-09-25,2025,4,WR,18.6
Marvin Harrison Jr.,ARI,TEN,2025-10-05,2025,5,WR,13.8
Marvin Harrison Jr.,ARI,IND,2025-10-12,2025,6,WR,5.2
Marvin Harrison Jr.,ARI,GNB,2025-10-19,2025,7,WR,7.8
Marvin Harrison Jr.,ARI,DAL,2025-11-03,2025,9,WR,22.6
Marvin Harrison Jr.,ARI,SEA,2025-11-09,2025,10,WR,14.3
Marvin Harrison Jr.,ARI,TAM,2025-11-30,2025,13,WR,12.9
Kimani Vidal,LAC,WAS,2025-10-05,2025,5,RB,2.9
Kimani Vidal,LAC,MIA,2025-10-12,2025,6,RB,25.8
Kimani Vidal,LAC,IND,2025-10-19,2025,7,RB,7.5
Kimani Vidal,LAC,MIN,2025-10-23,2025,8,RB,22.7
Kimani Vidal,LAC,TEN,2025-11-02,2025,9,RB,3.0
Kimani Vidal,LAC,PIT,2025-11-09,2025,10,RB,17.8
Kimani Vidal,LAC,JAX,2025-11-16,2025,11,RB,3.2
Kimani Vidal,LAC,LVR,2025-11-30,2025,13,RB,23.7
Kayshon Boutte,NWE,LVR,2025-09-07,2025,1,WR,19.3
Kayshon Boutte,NWE,MIA,2025-09-14,2025,2,WR,8.6
Kayshon Boutte,NWE,PIT,2025-09-21,2025,3,WR,4.8
Kayshon Boutte,NWE,CAR,2025-09-28,2025,4,WR,2.8
Kayshon Boutte,NWE,BUF,2025-10-05,2025,5,WR,7.3
Kayshon Boutte,NWE,NOR,2025-10-12,2025,6,WR,26.3
Kayshon Boutte,NWE,TEN,2025-10-19,2025,7,WR,13.5
Kayshon Boutte,NWE,CLE,2025-10-26,2025,8,WR,16.5
Kayshon Boutte,NWE,CIN,2025-11-23,2025,12,WR,3.5
Kayshon Boutte,NWE,NYG,2025-12-01,2025,13,WR,13.5
Zay Flowers,BAL,BUF,2025-09-07,2025,1,WR,31.1
Zay Flowers,BAL,CLE,2025-09-14,2025,2,WR,14.9
Zay Flowers,BAL,DET,2025-09-22,2025,3,WR,3.3
Zay Flowers,BAL,KAN,2025-09-28,2025,4,WR,14.4
Zay Flowers,BAL,HOU,2025-10-05,2025,5,WR,12.2
Zay Flowers,BAL,LAR,2025-10-12,2025,6,WR,9.6
Zay Flowers,BAL,CHI,2025-10-26,2025,8,WR,14.1
Zay Flowers,BAL,MIA,2025-10-30,2025,9,WR,11.4
Zay Flowers,BAL,MIN,2025-11-09,2025,10,WR,12.1
Zay Flowers,BAL,CLE,2025-11-16,2025,11,WR,11.3
Zay Flowers,BAL,NYJ,2025-11-23,2025,12,WR,11.9
Zay Flowers,BAL,CIN,2025-11-27,2025,13,WR,1.6
D.J. Moore,CHI,MIN,2025-09-08,2025,1,WR,9.6
D.J. Moore,CHI,DET,2025-09-14,2025,2,WR,9.6
D.J. Moore,CHI,DAL,2025-09-21,2025,3,WR,12.8
D.J. Moore,CHI,LVR,2025-09-28,2025,4,WR,7.8
D.J. Moore,CHI,WAS,2025-10-13,2025,6,WR,8.2
D.J. Moore,CHI,NOR,2025-10-19,2025,7,WR,8.2
D.J. Moore,CHI,BAL,2025-10-26,2025,8,WR,11.6
D.J. Moore,CHI,CIN,2025-11-02,2025,9,WR,23.0
D.J. Moore,CHI,MIN,2025-11-16,2025,11,WR,3.1
D.J. Moore,CHI,PIT,2025-11-23,2025,12,WR,23.4
D.J. Moore,CHI,PHI,2025-11-28,2025,13,WR,4.7
Rachaad White,TAM,ATL,2025-09-07,2025,1,RB,2.6
Rachaad White,TAM,HOU,2025-09-15,2025,2,RB,14.6
Rachaad White,TAM,NYJ,2025-09-21,2025,3,RB,2.4
Rachaad White,TAM,PHI,2025-09-28,2025,4,RB,8.6
Rachaad White,TAM,SEA,2025-10-05,2025,5,RB,23.1
Rachaad White,TAM,SFO,2025-10-12,2025,6,RB,17.6
Rachaad White,TAM,DET,2025-10-20,2025,7,RB,8.4
Rachaad White,TAM,NOR,2025-10-26,2025,8,RB,8.1
Rachaad White,TAM,NWE,2025-11-09,2025,10,RB,10.4
Rachaad White,TAM,BUF,2025-11-16,2025,11,RB,8.2
Rachaad White,TAM,LAR,2025-11-23,2025,12,RB,5.2
Rachaad White,TAM,ARI,2025-11-30,2025,13,RB,5.9
Alec Pierce,IND,MIA,2025-09-07,2025,1,WR,4.6
Alec Pierce,IND,DEN,2025-09-14,2025,2,WR,10.8
Alec Pierce,IND,TEN,2025-09-21,2025,3,WR,10.7
Alec Pierce,IND,ARI,2025-10-12,2025,6,WR,6.8
Alec Pierce,IND,LAC,2025-10-19,2025,7,WR,14.8
Alec Pierce,IND,TEN,2025-10-26,2025,8,WR,8.9
Alec Pierce,IND,PIT,2025-11-02,2025,9,WR,20.5
Alec Pierce,IND,ATL,2025-11-09,2025,10,WR,18.4
Alec Pierce,IND,KAN,2025-11-23,2025,12,WR,3.6
Alec Pierce,IND,HOU,2025-11-30,2025,13,WR,17.8
Tony Pollard,TEN,DEN,2025-09-07,2025,1,RB,8.9
Tony Pollard,TEN,LAR,2025-09-14,2025,2,RB,9.2
Tony Pollard,TEN,IND,2025-09-21,2025,3,RB,13.9
Tony Pollard,TEN,HOU,2025-09-28,2025,4,RB,10.6
Tony Pollard,TEN,ARI,2025-10-05,2025,5,RB,15.8
Tony Pollard,TEN,LVR,2025-10-12,2025,6,RB,6.7
Tony Pollard,TEN,NWE,2025-10-19,2025,7,RB,12.1
Tony Pollard,TEN,IND,2025-10-26,2025,8,RB,6.3
Tony Pollard,TEN,LAC,2025-11-02,2025,9,RB,7.8
Tony Pollard,TEN,HOU,2025-11-16,2025,11,RB,5.6
Tony Pollard,TEN,SEA,2025-11-23,2025,12,RB,8.1
Tony Pollard,TEN,JAX,2025-11-30,2025,13,RB,6.3
Jacory Croskey-Merritt,WAS,NYG,2025-09-07,2025,1,RB,14.2
Jacory Croskey-Merritt,WAS,GNB,2025-09-11,2025,2,RB,1.7
Jacory Croskey-Merritt,WAS,LVR,2025-09-21,2025,3,RB,10.1
Jacory Croskey-Merritt,WAS,ATL,2025-09-28,2025,4,RB,7.7
Jacory Croskey-Merritt,WAS,LAC,2025-10-05,2025,5,RB,31.0
Jacory Croskey-Merritt,WAS,CHI,2025-10-13,2025,6,RB,6.8
Jacory Croskey-Merritt,WAS,DAL,2025-10-19,2025,7,RB,4.2
Jacory Croskey-Merritt,WAS,KAN,2025-10-27,2025,8,RB,2.5
Jacory Croskey-Merritt,WAS,SEA,2025-11-02,2025,9,RB,5.1
Jacory Croskey-Merritt,WAS,DET,2025-11-09,2025,10,RB,3.0
Jacory Croskey-Merritt,WAS,MIA,2025-11-16,2025,11,RB,4.3
Jacory Croskey-Merritt,WAS,DEN,2025-11-30,2025,13,RB,2.0
Kyler Murray,ARI,NOR,2025-09-07,2025,1,QB,18.3
Kyler Murray,ARI,CAR,2025-09-14,2025,2,QB,15.0
Kyler Murray,ARI,SFO,2025-09-21,2025,3,QB,14.1
Kyler Murray,ARI,SEA,2025-09-25,2025,4,QB,18.1
Kyler Murray,ARI,TEN,2025-10-05,2025,5,QB,16.3
Brock Purdy,SFO,SEA,2025-09-07,2025,1,QB,18.8
Brock Purdy,SFO,JAX,2025-09-28,2025,4,QB,23.7
Brock Purdy,SFO,ARI,2025-11-16,2025,11,QB,19.3
Brock Purdy,SFO,CAR,2025-11-24,2025,12,QB,10.3
Brock Purdy,SFO,CLE,2025-11-30,2025,13,QB,17.1
Marquise Brown,KAN,LAC,2025-09-05,2025,1,WR,19.9
Marquise Brown,KAN,PHI,2025-09-14,2025,2,WR,8.0
Marquise Brown,KAN,NYG,2025-09-21,2025,3,WR,8.2
Marquise Brown,KAN,BAL,2025-09-28,2025,4,WR,12.8
Marquise Brown,KAN,JAX,2025-10-06,2025,5,WR,8.8
Marquise Brown,KAN,DET,2025-10-12,2025,6,WR,20.5
Marquise Brown,KAN,LVR,2025-10-19,2025,7,WR,9.4
Marquise Brown,KAN,BUF,2025-11-02,2025,9,WR,9.3
Marquise Brown,KAN,DEN,2025-11-16,2025,11,WR,8.0
Marquise Brown,KAN,IND,2025-11-23,2025,12,WR,2.0
Marquise Brown,KAN,DAL,2025-11-27,2025,13,WR,10.0
Jauan Jennings,SFO,SEA,2025-09-07,2025,1,WR,3.6
Jauan Jennings,SFO,NOR,2025-09-14,2025,2,WR,19.9
Jauan Jennings,SFO,JAX,2025-09-28,2025,4,WR,6.4
Jauan Jennings,SFO,TAM,2025-10-12,2025,6,WR,1.7
Jauan Jennings,SFO,ATL,2025-10-19,2025,7,WR,7.1
Jauan Jennings,SFO,HOU,2025-10-26,2025,8,WR,8.5
Jauan Jennings,SFO,NYG,2025-11-02,2025,9,WR,14.1
Jauan Jennings,SFO,LAR,2025-11-09,2025,10,WR,18.1
Jauan Jennings,SFO,ARI,2025-11-16,2025,11,WR,9.4
Jauan Jennings,SFO,CAR,2025-11-24,2025,12,WR,15.1
Jauan Jennings,SFO,CLE,2025-11-30,2025,13,WR,13.9
Parker Washington,JAX,CIN,2025-09-14,2025,2,WR,12.6
Parker Washington,JAX,HOU,2025-09-21,2025,3,WR,7.4
Parker Washington,JAX,SFO,2025-09-28,2025,4,WR,5.9
Parker Washington,JAX,KAN,2025-10-06,2025,5,WR,9.6
Parker Washington,JAX,SEA,2025-10-12,2025,6,WR,4.9
Parker Washington,JAX,LAR,2025-10-19,2025,7,WR,10.2
Parker Washington,JAX,LVR,2025-11-02,2025,9,WR,17.0
Parker Washington,JAX,HOU,2025-11-09,2025,10,WR,17.9
Parker Washington,JAX,LAC,2025-11-16,2025,11,WR,4.0
Parker Washington,JAX,ARI,2025-11-23,2025,12,WR,18.1
Parker Washington,JAX,TEN,2025-11-30,2025,13,WR,3.6
Mark Andrews,BAL,BUF,2025-09-07,2025,1,TE,1.5
Mark Andrews,BAL,CLE,2025-09-14,2025,2,TE,1.4
Mark Andrews,BAL,DET,2025-09-22,2025,3,TE,27.1
Mark Andrews,BAL,KAN,2025-09-28,2025,4,TE,10.0
Mark Andrews,BAL,HOU,2025-10-05,2025,5,TE,4.2
Mark Andrews,BAL,LAR,2025-10-12,2025,6,TE,6.6
Mark Andrews,BAL,CHI,2025-10-26,2025,8,TE,6.4
Mark Andrews,BAL,MIA,2025-10-30,2025,9,TE,16.6
Mark Andrews,BAL,MIN,2025-11-09,2025,10,TE,10.4
Mark Andrews,BAL,CLE,2025-11-16,2025,11,TE,15.7
Mark Andrews,BAL,NYJ,2025-11-23,2025,12,TE,2.1
Mark Andrews,BAL,CIN,2025-11-27,2025,13,TE,8.7
Juwan Johnson,NOR,ARI,2025-09-07,2025,1,TE,15.6
Juwan Johnson,NOR,SFO,2025-09-14,2025,2,TE,15.9
Juwan Johnson,NOR,SEA,2025-09-21,2025,3,TE,11.1
Juwan Johnson,NOR,BUF,2025-09-28,2025,4,TE,5.8
Juwan Johnson,NOR,NYG,2025-10-05,2025,5,TE,3.7
Juwan Johnson,NOR,NWE,2025-10-12,2025,6,TE,2.5
Juwan Johnson,NOR,CHI,2025-10-19,2025,7,TE,12.9
Juwan Johnson,NOR,TAM,2025-10-26,2025,8,TE,10.3
Juwan Johnson,NOR,LAR,2025-11-02,2025,9,TE,12.1
Juwan Johnson,NOR,CAR,2025-11-09,2025,10,TE,19.2
Juwan Johnson,NOR,ATL,2025-11-23,2025,12,TE,10.6
Juwan Johnson,NOR,MIA,2025-11-30,2025,13,TE,8.9
Khalil Shakir,BUF,BAL,2025-09-07,2025,1,WR,12.4
Khalil Shakir,BUF,NYJ,2025-09-14,2025,2,WR,2.2
Khalil Shakir,BUF,MIA,2025-09-18,2025,3,WR,14.5
Khalil Shakir,BUF,NOR,2025-09-28,2025,4,WR,17.9
Khalil Shakir,BUF,NWE,2025-10-05,2025,5,WR,11.0
Khalil Shakir,BUF,ATL,2025-10-13,2025,6,WR,6.3
Khalil Shakir,BUF,CAR,2025-10-26,2025,8,WR,20.8
Khalil Shakir,BUF,KAN,2025-11-02,2025,9,WR,11.3
Khalil Shakir,BUF,MIA,2025-11-09,2025,10,WR,12.8
Khalil Shakir,BUF,TAM,2025-11-16,2025,11,WR,0.7
Khalil Shakir,BUF,HOU,2025-11-20,2025,12,WR,21.0
Khalil Shakir,BUF,PIT,2025-11-30,2025,13,WR,1.5
Jakobi Meyers,LVR,NWE,2025-09-07,2025,1,WR,17.7
Jakobi Meyers,LVR,LAC,2025-09-15,2025,2,WR,12.8
Jakobi Meyers,LVR,WAS,2025-09-21,2025,3,WR,9.3
Jakobi Meyers,LVR,CHI,2025-09-28,2025,4,WR,7.0
Jakobi Meyers,LVR,IND,2025-10-05,2025,5,WR,7.2
Jakobi Meyers,LVR,TEN,2025-10-12,2025,6,WR,7.9
Jakobi Meyers,LVR,JAX,2025-11-02,2025,9,WR,6.3
Jakobi Meyers,JAX,HOU,2025-11-09,2025,10,WR,7.1
Jakobi Meyers,JAX,LAC,2025-11-16,2025,11,WR,11.4
Jakobi Meyers,JAX,ARI,2025-11-23,2025,12,WR,15.0
Jakobi Meyers,JAX,TEN,2025-11-30,2025,13,WR,21.3
Nick Chubb,HOU,LAR,2025-09-07,2025,1,RB,6.0
Nick Chubb,HOU,TAM,2025-09-15,2025,2,RB,15.2
Nick Chubb,HOU,JAX,2025-09-21,2025,3,RB,7.0
Nick Chubb,HOU,TEN,2025-09-28,2025,4,RB,8.2
Nick Chubb,HOU,BAL,2025-10-05,2025,5,RB,12.1
Nick Chubb,HOU,SEA,2025-10-20,2025,7,RB,2.1
Nick Chubb,HOU,SFO,2025-10-26,2025,8,RB,8.9
Nick Chubb,HOU,DEN,2025-11-02,2025,9,RB,3.4
Nick Chubb,HOU,JAX,2025-11-09,2025,10,RB,6.2
Nick Chubb,HOU,TEN,2025-11-16,2025,11,RB,1.7
Nick Chubb,HOU,BUF,2025-11-20,2025,12,RB,2.5
Nick Chubb,HOU,IND,2025-11-30,2025,13,RB,9.4
Dillon Gabriel,CLE,BAL,2025-09-14,2025,2,QB,4.8
Dillon Gabriel,CLE,MIN,2025-10-05,2025,5,QB,16.1
Dillon Gabriel,CLE,PIT,2025-10-12,2025,6,QB,8.8
Dillon Gabriel,CLE,MIA,2025-10-19,2025,7,QB,5.8
Dillon Gabriel,CLE,NWE,2025-10-26,2025,8,QB,13.5
Dillon Gabriel,CLE,NYJ,2025-11-09,2025,10,QB,20.1
Dillon Gabriel,CLE,BAL,2025-11-16,2025,11,QB,2.9
Tyrone Tracy Jr.,NYG,WAS,2025-09-07,2025,1,RB,5.5
Tyrone Tracy Jr.,NYG,DAL,2025-09-14,2025,2,RB,9.1
Tyrone Tracy Jr.,NYG,KAN,2025-09-21,2025,3,RB,5.6
Tyrone Tracy Jr.,NYG,PHI,2025-10-09,2025,6,RB,0.6
Tyrone Tracy Jr.,NYG,DEN,2025-10-19,2025,7,RB,10.6
Tyrone Tracy Jr.,NYG,PHI,2025-10-26,2025,8,RB,7.3
Tyrone Tracy Jr.,NYG,SFO,2025-11-02,2025,9,RB,6.7
Tyrone Tracy Jr.,NYG,CHI,2025-11-09,2025,10,RB,8.1
Tyrone Tracy Jr.,NYG,GNB,2025-11-16,2025,11,RB,17.9
Tyrone Tracy Jr.,NYG,DET,2025-11-23,2025,12,RB,16.0
Tyrone Tracy Jr.,NYG,NWE,2025-12-01,2025,13,RB,4.3
Carson Wentz,MIN,CIN,2025-09-21,2025,3,QB,15.3
Carson Wentz,MIN,PIT,2025-09-28,2025,4,QB,26.2
Carson Wentz,MIN,CLE,2025-10-05,2025,5,QB,14.7
Carson Wentz,MIN,PHI,2025-10-19,2025,7,QB,16.3
Carson Wentz,MIN,LAC,2025-10-23,2025,8,QB,8.8
Dalton Kincaid,BUF,BAL,2025-09-07,2025,1,TE,14.8
Dalton Kincaid,BUF,NYJ,2025-09-14,2025,2,TE,7.7
Dalton Kincaid,BUF,MIA,2025-09-18,2025,3,TE,17.6
Dalton Kincaid,BUF,NOR,2025-09-28,2025,4,TE,9.8
Dalton Kincaid,BUF,NWE,2025-10-05,2025,5,TE,19.8
Dalton Kincaid,BUF,CAR,2025-10-26,2025,8,TE,3.3
Dalton Kincaid,BUF,KAN,2025-11-02,2025,9,TE,25.1
Dalton Kincaid,BUF,MIA,2025-11-09,2025,10,TE,5.7
George Kittle,SFO,SEA,2025-09-07,2025,1,TE,12.5
George Kittle,SFO,HOU,2025-10-26,2025,8,TE,14.3
George Kittle,SFO,NYG,2025-11-02,2025,9,TE,6.9
George Kittle,SFO,LAR,2025-11-09,2025,10,TE,23.4
George Kittle,SFO,ARI,2025-11-16,2025,11,TE,24.7
George Kittle,SFO,CAR,2025-11-24,2025,12,TE,13.8
George Kittle,SFO,CLE,2025-11-30,2025,13,TE,10.7
Harold Fannin,CLE,CIN,2025-09-07,2025,1,TE,13.6
Harold Fannin,CLE,BAL,2025-09-14,2025,2,TE,9.8
Harold Fannin,CLE,GNB,2025-09-21,2025,3,TE,5.5
Harold Fannin,CLE,DET,2025-09-28,2025,4,TE,4.5
Harold Fannin,CLE,MIN,2025-10-05,2025,5,TE,11.3
Harold Fannin,CLE,PIT,2025-10-12,2025,6,TE,15.1
Harold Fannin,CLE,MIA,2025-10-19,2025,7,TE,7.6
Harold Fannin,CLE,NWE,2025-10-26,2025,8,TE,18.4
Harold Fannin,CLE,NYJ,2025-11-09,2025,10,TE,8.4
Harold Fannin,CLE,BAL,2025-11-16,2025,11,TE,4.6
Harold Fannin,CLE,LVR,2025-11-23,2025,12,TE,8.4
Harold Fannin,CLE,SFO,2025-11-30,2025,13,TE,12.3
Alvin Kamara,NOR,ARI,2025-09-07,2025,1,RB,13.7
Alvin Kamara,NOR,SFO,2025-09-14,2025,2,RB,17.0
Alvin Kamara,NOR,SEA,2025-09-21,2025,3,RB,6.6
Alvin Kamara,NOR,BUF,2025-09-28,2025,4,RB,11.2
Alvin Kamara,NOR,NYG,2025-10-05,2025,5,RB,9.5
Alvin Kamara,NOR,NWE,2025-10-12,2025,6,RB,12.6
Alvin Kamara,NOR,CHI,2025-10-19,2025,7,RB,5.9
Alvin Kamara,NOR,TAM,2025-10-26,2025,8,RB,6.5
Alvin Kamara,NOR,LAR,2025-11-02,2025,9,RB,1.7
Alvin Kamara,NOR,CAR,2025-11-09,2025,10,RB,14.5
Alvin Kamara,NOR,ATL,2025-11-23,2025,12,RB,3.5
Zonovan Knight,ARI,TEN,2025-10-05,2025,5,RB,9.4
Zonovan Knight,ARI,IND,2025-10-12,2025,6,RB,12.4
Zonovan Knight,ARI,GNB,2025-10-19,2025,7,RB,9.4
Zonovan Knight,ARI,DAL,2025-11-03,2025,9,RB,6.7
Zonovan Knight,ARI,SEA,2025-11-09,2025,10,RB,4.3
Zonovan Knight,ARI,SFO,2025-11-16,2025,11,RB,14.5
Zonovan Knight,ARI,JAX,2025-11-23,2025,12,RB,13.2
Zonovan Knight,ARI,TAM,2025-11-30,2025,13,RB,17.8
Rashid Shaheed,NOR,ARI,2025-09-07,2025,1,WR,9.3
Rashid Shaheed,NOR,SFO,2025-09-14,2025,2,WR,15.2
Rashid Shaheed,NOR,SEA,2025-09-21,2025,3,WR,8.2
Rashid Shaheed,NOR,BUF,2025-09-28,2025,4,WR,9.2
Rashid Shaheed,NOR,NYG,2025-10-05,2025,5,WR,24.4
Rashid Shaheed,NOR,NWE,2025-10-12,2025,6,WR,6.8
Rashid Shaheed,NOR,CHI,2025-10-19,2025,7,WR,8.0
Rashid Shaheed,NOR,TAM,2025-10-26,2025,8,WR,15.5
Rashid Shaheed,NOR,LAR,2025-11-02,2025,9,WR,11.8
Rashid Shaheed,SEA,ARI,2025-11-09,2025,10,WR,3.3
Rashid Shaheed,SEA,LAR,2025-11-16,2025,11,WR,4.9
Rashid Shaheed,SEA,TEN,2025-11-23,2025,12,WR,0.5
Rashid Shaheed,SEA,MIN,2025-11-30,2025,13,WR,2.6
Rhamondre Stevenson,NWE,LVR,2025-09-07,2025,1,RB,4.7
Rhamondre Stevenson,NWE,MIA,2025-09-14,2025,2,RB,21.2
Rhamondre Stevenson,NWE,PIT,2025-09-21,2025,3,RB,6.6
Rhamondre Stevenson,NWE,CAR,2025-09-28,2025,4,RB,5.1
Rhamondre Stevenson,NWE,BUF,2025-10-05,2025,5,RB,15.7
Rhamondre Stevenson,NWE,NOR,2025-10-12,2025,6,RB,1.8
Rhamondre Stevenson,NWE,TEN,2025-10-19,2025,7,RB,16.8
Rhamondre Stevenson,NWE,CLE,2025-10-26,2025,8,RB,5.9
Rhamondre Stevenson,NWE,CIN,2025-11-23,2025,12,RB,2.0
Rhamondre Stevenson,NWE,NYG,2025-12-01,2025,13,RB,11.0
AJ Barner,SEA,SFO,2025-09-07,2025,1,TE,1.2
AJ Barner,SEA,PIT,2025-09-14,2025,2,TE,10.8
AJ Barner,SEA,NOR,2025-09-21,2025,3,TE,3.3
AJ Barner,SEA,ARI,2025-09-25,2025,4,TE,12.2
AJ Barner,SEA,TAM,2025-10-05,2025,5,TE,24.3
AJ Barner,SEA,JAX,2025-10-12,2025,6,TE,10.1
AJ Barner,SEA,HOU,2025-10-20,2025,7,TE,1.9
AJ Barner,SEA,WAS,2025-11-02,2025,9,TE,11.5
AJ Barner,SEA,ARI,2025-11-09,2025,10,TE,0.3
AJ Barner,SEA,LAR,2025-11-16,2025,11,TE,17.1
AJ Barner,SEA,TEN,2025-11-23,2025,12,TE,3.8
AJ Barner,SEA,MIN,2025-11-30,2025,13,TE,7.7
Bucky Irving,TAM,ATL,2025-09-07,2025,1,RB,14.5
Bucky Irving,TAM,HOU,2025-09-15,2025,2,RB,18.1
Bucky Irving,TAM,NYJ,2025-09-21,2025,3,RB,13.9
Bucky Irving,TAM,PHI,2025-09-28,2025,4,RB,29.5
Bucky Irving,TAM,ARI,2025-11-30,2025,13,RB,16.1
Sam LaPorta,DET,GNB,2025-09-07,2025,1,TE,13.9
Sam LaPorta,DET,CHI,2025-09-14,2025,2,TE,5.6
Sam LaPorta,DET,BAL,2025-09-22,2025,3,TE,7.3
Sam LaPorta,DET,CLE,2025-09-28,2025,4,TE,6.9
Sam LaPorta,DET,CIN,2025-10-05,2025,5,TE,20.2
Sam LaPorta,DET,KAN,2025-10-12,2025,6,TE,16.5
Sam LaPorta,DET,TAM,2025-10-20,2025,7,TE,4.5
Sam LaPorta,DET,MIN,2025-11-02,2025,9,TE,21.7
Sam LaPorta,DET,WAS,2025-11-09,2025,10,TE,10.3
Davis Mills,HOU,BAL,2025-10-05,2025,5,QB,1.2
Davis Mills,HOU,DEN,2025-11-02,2025,9,QB,6.2
Davis Mills,HOU,JAX,2025-11-09,2025,10,QB,28.7
Davis Mills,HOU,TEN,2025-11-16,2025,11,QB,16.4
Davis Mills,HOU,BUF,2025-11-20,2025,12,QB,14.5
J.J. McCarthy,MIN,CHI,2025-09-08,2025,1,QB,23.2
J.J. McCarthy,MIN,ATL,2025-09-14,2025,2,QB,5.8
J.J. McCarthy,MIN,DET,2025-11-02,2025,9,QB,19.9
J.J. McCarthy,MIN,BAL,2025-11-09,2025,10,QB,16.7
J.J. McCarthy,MIN,CHI,2025-11-16,2025,11,QB,8.0
J.J. McCarthy,MIN,GNB,2025-11-23,2025,12,QB,2.5
Jordan Addison,MIN,PIT,2025-09-28,2025,4,WR,18.4
Jordan Addison,MIN,CLE,2025-10-05,2025,5,WR,15.1
Jordan Addison,MIN,PHI,2025-10-19,2025,7,WR,24.8
Jordan Addison,MIN,LAC,2025-10-23,2025,8,WR,11.6
Jordan Addison,MIN,DET,2025-11-02,2025,9,WR,8.4
Jordan Addison,MIN,BAL,2025-11-09,2025,10,WR,6.5
Jordan Addison,MIN,CHI,2025-11-16,2025,11,WR,10.0
Jordan Addison,MIN,SEA,2025-11-30,2025,13,WR,8.6
Bhayshul Tuten,JAX,CAR,2025-09-07,2025,1,RB,1.1
Bhayshul Tuten,JAX,CIN,2025-09-14,2025,2,RB,15.4
Bhayshul Tuten,JAX,HOU,2025-09-21,2025,3,RB,8.1
Bhayshul Tuten,JAX,SFO,2025-09-28,2025,4,RB,3.2
Bhayshul Tuten,JAX,KAN,2025-10-06,2025,5,RB,2.1
Bhayshul Tuten,JAX,SEA,2025-10-12,2025,6,RB,4.8
Bhayshul Tuten,JAX,LAR,2025-10-19,2025,7,RB,2.2
Bhayshul Tuten,JAX,LVR,2025-11-02,2025,9,RB,9.6
Bhayshul Tuten,JAX,HOU,2025-11-09,2025,10,RB,2.0
Bhayshul Tuten,JAX,LAC,2025-11-16,2025,11,RB,13.4
Bhayshul Tuten,JAX,ARI,2025-11-23,2025,12,RB,1.7
Bhayshul Tuten,JAX,TEN,2025-11-30,2025,13,RB,8.9
Garrett Wilson,NYJ,PIT,2025-09-07,2025,1,WR,22.5
Garrett Wilson,NYJ,BUF,2025-09-14,2025,2,WR,9.0
Garrett Wilson,NYJ,TAM,2025-09-21,2025,3,WR,24.4
Garrett Wilson,NYJ,MIA,2025-09-29,2025,4,WR,20.2
Garrett Wilson,NYJ,DAL,2025-10-05,2025,5,WR,19.1
Garrett Wilson,NYJ,DEN,2025-10-12,2025,6,WR,4.3
Oronde Gadsden II,LAC,DEN,2025-09-21,2025,3,TE,9.6
Oronde Gadsden II,LAC,NYG,2025-09-28,2025,4,TE,3.6
Oronde Gadsden II,LAC,WAS,2025-10-05,2025,5,TE,2.4
Oronde Gadsden II,LAC,MIA,2025-10-12,2025,6,TE,12.8
Oronde Gadsden II,LAC,IND,2025-10-19,2025,7,TE,32.4
Oronde Gadsden II,LAC,MIN,2025-10-23,2025,8,TE,18.7
Oronde Gadsden II,LAC,TEN,2025-11-02,2025,9,TE,11.8
Oronde Gadsden II,LAC,PIT,2025-11-09,2025,10,TE,4.3
Oronde Gadsden II,LAC,JAX,2025-11-16,2025,11,TE,6.1
Oronde Gadsden II,LAC,LVR,2025-11-30,2025,13,TE,3.7
Emanuel Wilson,GNB,DET,2025-09-07,2025,1,RB,0.4
Emanuel Wilson,GNB,CLE,2025-09-21,2025,3,RB,2.5
Emanuel Wilson,GNB,DAL,2025-09-28,2025,4,RB,11.1
